Publication_Day,Publication_Month,Publication_Year,DOI,Primary_Topic_Field,Primary_Topic_Subfield,Corresponding_Author_Country,First_Author_Country,Data_Section_Text_Generated,Data_Generated,Data_Shared,Data_Location,DA_data,Accessions,URL_data,Repositories_data,Data_DOIs,Preprint_Match,Preprint_DOI,Preprint_Day,Preprint_Month,Preprint_Year,Preprint_URL,Preprint_Server,Code_Section_Text_Generated,Code_Generated,Code_Shared,Code_Location,Protocol_Shared,n_protocols,Protocol_Location,Protocol_Source,Protocol_URL,has_common_authors,Registration_Shared,Registries,Registration_Number,Registration,Mention_Number,Registration_Section_Reported,Registration_Detected_As,Quarter,source,Discipiline,combined_id,author_position,is_corresponding,publication_year,funders,nserc_top_year_5yr,nserc_top_award_5yr,nserc_top_z_5yr,nserc_top_year_all,n_awards_nserc,nserc_top_award_all,nserc_top_z_all
10,4,2024,10.1371/journal.pone.0300207,Social Sciences,Gender Studies,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q2,PLOS,NA,mohamed_bondok_universityofcalgary,middle,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
23,11,2021,10.1371/journal.pone.0259771,Medicine,Infectious Diseases,Canada,Canada,Method,TRUE,TRUE,Online,Data cannot be shared publicly because it contains potentially sensitive information and legal and ethical restrictions apply to sharing the data. Data are available to qualifying organizations and/or individuals from the National Health Laboratory Service (email: helpdesk1@nhls.ac.za). Demographic and health service data are available from the Health Systems Trust (email: hsr@hst.org.za​ website: https://www.hst.org.za/contact).,NA,https://www.hst.org.za/contact,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2021 Q4,PLOS,NA,oliver_smith_universityofthewitwatersrand,middle,FALSE,2021,,NA,NA,NA,NA,NA,NA,NA
5,6,2024,10.1371/journal.pgph.0002765,Social Sciences,Health,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are cited within the paper where relevant and listed in the Supporting information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,TRUE,OSF,1,dax5z,2,methods,"link,text",2024 Q2,PLOS,NA,anushka_ataullahjan_universityoftoronto,middle,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
29,5,2020,10.1371/journal.pone.0233859,"Biochemistry, Genetics and Molecular Biology",Cell Biology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Method,Supplementary",TRUE,TRUE,Supplementary Information,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q2,PLOS,NA,yun_lin_mcgilluniversity,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
27,8,2025,10.1371/journal.pmen.0000309,Neuroscience,Cognitive Neuroscience,Canada,Canada,Method,TRUE,TRUE,Online,"All custom code used to prepare data for analysis and figure development is available online at https://github.com/ThinCLabQueens and https://github.com/BridgMul10. Anonymized data has been uploaded to a publicly accessible database, FigshareMendeley Data, and is available online at https://doi.org/10.6084/m9.figshare.28851896 https://doi.org/10.17632/gfhwg3p8r6.1.",NA,"https://github.com/ThinCLabQueens, https://github.com/BridgMul10, https://doi.org/10.6084/m9.figshare.28851896, https://doi.org/10.17632/gfhwg3p8r6.1","Mendeley Data, Github, figshare","10.6084/m9.figshare.28851896, 10.17632/gfhwg3p8r6.1",TRUE,10.1101/2024.07.22.604681,23,7,2024,http://biorxiv.org/lookup/doi/10.1101/2024.07.22.604681,bioRxiv,DA,TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q3,PLOS,NA,bridget_mulholland_queensuniversity,first,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
17,12,2020,10.1371/journal.pone.0243770,Medicine,"Pediatrics, Perinatology and Child Health",Canada,Canada,Method,TRUE,FALSE,NA,"Due to the nature of qualitative transcripts containing potentially directly and indirectly identifying data, the datasets analyzed during the current study are not publically available to protect participant confidentiality (ethic committees: University of Malawi College of Medicine (P.08/15/1783) and the University of British Columbia (H15-01463-A003). For data inquiries, please contact COMREC Chairperson (comrec@medcol.mw).",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q4,PLOS,NA,lusungu_chirambo_universityofmalawi,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
31,3,2023,10.1371/journal.pone.0281083,Psychology,Clinical Psychology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,"Data cannot be shared publicly because of identifying features in responses which may impact anonymity. Data are available by contacting Melissa Woodward (via melissa.woodward@ubc.ca) for researchers who meet the criteria for access to confidential data and proper REB approval for secondary analyses from the University of British Columbia Children's and Women's Research Ethics Board. Dr. Tibor van Rooij, Director of Research Informatics at the BC Children's Hospital Research Institute, has agreed to be the second point of contact for data inquiries related to this paper. He can be reached at tibor.vanrooij@bcchr.ca. Dr van Rooij's department at BCCHR facilitates the REDCAP system used for the collection and storage of research data meaning that he has full access, but otherwise Dr. van Rooij has no relationship with the study data.",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q1,PLOS,NA,cindy_liu_universityofbritishcolumbia,middle,FALSE,2023,,NA,NA,NA,NA,NA,NA,NA
17,8,2021,10.1371/journal.pgen.1009728,"Biochemistry, Genetics and Molecular Biology",Genetics,Canada,United States of America,Method,TRUE,TRUE,"Online,Supplementary Information","R Code for integrating the Seurat objects for the 517 and wild strains, the mathematical analyses, and generation of figures is available at https://github.com/LiZhaoLab/Singlecell_DosageCompensation. Fastq files of the single-cell testis RNA-seq data have been deposited at NCBI SRA with accession numbers SAMN10840721 (RAL517 strain, BioProject # PRJNA517685) and SAMN12046583 (Wild strain, PRJNA548742). The single-cell-level expression pattern and statistics of each gene can be found in the database: https://zhao.labapps.rockefeller.edu/gene-expr/.","PRJNA517685, SAMN10840721, PRJNA548742, SAMN12046583","https://zhao.labapps.rockefeller.edu/gene-expr/, https://github.com/LiZhaoLab/Singlecell_DosageCompensation","Github, NCBI Bioproject, NCBI Biosample",NA,TRUE,10.1101/2021.02.05.429952,6,2,2021,http://biorxiv.org/lookup/doi/10.1101/2021.02.05.429952,bioRxiv,"DA,Method,Supplementary",TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2021 Q3,PLOS,NA,li_zhao_rockefelleruniversity,last,TRUE,2021,,NA,NA,NA,NA,NA,NA,NA
20,11,2024,10.1371/journal.pone.0313783,Veterinary,Equine,Canada,Canada,Method,TRUE,TRUE,Online,All data are available at Dryad. DOI: 10.5061/dryad.rxwdbrvjt.,NA,NA,Dryad Digital Repository,10.5061/dryad.rxwdbrvjt,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q4,PLOS,NA,emily_schaefer_mariondupontscottequinemedicalcenter,middle,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
5,1,2022,10.1371/journal.pgph.0000100,Medicine,"Pediatrics, Perinatology and Child Health",Canada,Canada,Method,TRUE,TRUE,Online,"Data used for this analysis are based on the Demographic and Health Survey’s Public Use Micro Data Files (PUMF). Access to the DHS dataset was provided by the United States Agency for International Development (USAID), available upon application at (https://dhsprogram.com/data/dataset_admin/). DHS provides data access through their Public Use Micro Data Files (PUMF) survey to bona fide researchers upon application. The authors had no special access privileges to the data.",NA,https://dhsprogram.com/data/dataset_admin/,Demographic and Health Surveys,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2022 Q1,PLOS,NA,samuel_essien_universityofsaskatchewan,first,TRUE,2022,,NA,NA,NA,NA,NA,NA,NA
7,6,2019,10.1371/journal.ppat.1007840,Immunology and Microbiology,Immunology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q2,PLOS,NA,victoire_perraud_universitedemontreal,middle,FALSE,2019,,NA,NA,NA,NA,NA,NA,NA
4,2,2019,10.1371/journal.pbio.3000106,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",All raw sequencing data used are available on public repositories; sample descriptions and accession numbers are provided as S1 Data. Computational products such as representative sequences of GPC OTUs and OTU tables are available online at: www.loucalab.com/archive/GPC,NA,www.loucalab.com/archive/GPC,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Method,Supplementary",TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q1,PLOS,NA,stilianos_louca_universityoforegon,first,TRUE,2019,,NA,NA,NA,NA,NA,NA,NA
15,11,2021,10.1371/journal.pone.0259976,Medicine,Psychiatry and Mental health,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the paper and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2021 Q4,PLOS,NA,andrew_helmers_universityoftoronto,middle,FALSE,2021,,NA,NA,NA,NA,NA,NA,NA
9,5,2018,10.1371/journal.pone.0196117,Medicine,Rheumatology,Canada,Canada,Method,TRUE,TRUE,Online,The raw microarray data are available from the GEO database (accession number GSE99967). All other relevant data are within the paper and its Supporting Information files.,GSE99967,NA,Gene Expression Omnibus,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q2,PLOS,NA,stephenie_prokopec_ontarioinstituteforcancerresearch,middle,FALSE,2018,,NA,NA,NA,NA,NA,NA,NA
8,5,2023,10.1371/journal.pone.0284393,Environmental Science,Ecology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,Nucleotide sequence data have been deposited into the GenBank database under the accession numbers OP739206-OP739243 and OP787825-OP787865.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q2,PLOS,NA,debra_wertman_universityofbritishcolumbia,middle,FALSE,2023,,NA,NA,NA,NA,NA,NA,NA
7,8,2025,10.1371/journal.pgph.0004836,Medicine,Emergency Medicine,Canada,Canada,Method,TRUE,FALSE,NA,"This study was conducted using private health data. Making these data publicly available is in contravention of the ethics agreement with the Human Research Ethics Authority of Newfoundland and Labrador (HREB #2022.214), as well as provincial law. As such, these data cannot me made available. These data are held by the Newfoundland and Labrador Centre for Health Information (NLCHI). The data used in this study can be accessed by submitting a data access request to NLCHI via their website or by using the contact information available on the website. Email: inforequests@nlchi.nl.ca Tel: +1-709-752-6011.",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q3,PLOS,NA,gerald_mugford_memorialuniversityofnewfoundland,middle,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
31,1,2025,10.1002/cam4.70587,"Biochemistry, Genetics and Molecular Biology",Cancer Research,Canada,Canada,Method,TRUE,FALSE,NA,data availability statement the data supporting this study's findings are available on request from the corresponding author. the data are not publicly available due to privacy or ethical restrictions.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q1,Comparator,NA,francehelene_joncas_universitelaval,middle,FALSE,2025,,NA,NA,NA,NA,NA,NA,NA
14,12,2022,10.1371/journal.pcbi.1010777,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting information files.,NA,NA,NA,NA,TRUE,10.1101/2022.06.09.495567,10,6,2022,http://biorxiv.org/lookup/doi/10.1101/2022.06.09.495567,bioRxiv,"Method,Supplementary",TRUE,TRUE,Supplementary Information,Yes,1,Collection,Springer Protocols,10.1007/978-1-4939-6433-8_15,TRUE,FALSE,NA,NA,NA,NA,NA,NA,2022 Q4,PLOS,NA,rafael_najmanovich_universitedemontreal,last,TRUE,2022,,2019,32000,-0.7430361691515,2014,3,35000,-0.7430361691515
6,2,2019,10.1371/journal.pone.0211434,Medicine,Infectious Diseases,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the manuscript.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q1,PLOS,NA,ariane_alimenti_bcwomenshospitalhealthcentre,middle,FALSE,2019,,NA,NA,NA,NA,NA,NA,NA
16,6,2023,10.1371/journal.pone.0287334,Medicine,Psychiatry and Mental health,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information","The dataset from this study is held securely in coded form at ICES. While legal data sharing agreements between ICES and data providers (e.g., healthcare organizations and government) prohibit ICES from making the dataset publicly available, access may be granted to those who meet pre-specified criteria for confidential access, available at www.ices.on.ca/DAS (email: das@ices.on.ca). The dataset creation plan is available in the supporting information, noting that the coding templates and macros that are unique to ICES may only be accessible once access to the dataset has been granted and may require modification without access.",NA,www.ices.on.ca/DAS,Institute for Clinical Evaluative Sciences (ICES),NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q2,PLOS,NA,peter_gozdyra_instituteforclinicalevaluativesciences,middle,FALSE,2023,,NA,NA,NA,NA,NA,NA,NA
25,3,2020,10.1371/journal.pntd.0008113,Immunology and Microbiology,Virology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All sequence files generated during the course of this work are available through the NCBI database (Accession numbers MK540658-540886).,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q1,PLOS,NA,tore_buchanan_ministryofnaturalresourcesandforestry,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
14,2,2024,10.1371/journal.pone.0297162,Medicine,Rehabilitation,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,"The data that support the findings of this study are published articles (see S1 Table for a complete list of 219 total data sources and Table 1 89 studies [references 26–29, 32, 35, 43–125] and are available through the following databases: Medline, Embase, PsychInfo, Cumulative Index to Nursing and Allied Health Literature, Scopus, Global Index Medicus, Cochrane Reviews, Cochrane Protocols and Cochrane Trials.",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q1,PLOS,NA,kian_godhwani_universityoftoronto,middle,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
11,2,2021,10.1371/journal.pone.0246086,Medicine,Epidemiology,Canada,Canada,Method,TRUE,TRUE,Online,"The authors do not own nor did they collect the data. I (Sarah Buchan, primary author) have access to the ICES data holdings due to having an appointment at ICES which allows me to conduct research at the institution. The dataset from this study is held securely in coded form at ICES. Data sharing agreements and legal restrictions prohibit ICES from making the dataset publicly available in order to protection potentially identifiable personal health information. However, access may be granted to those who meet pre-specified criteria for confidential access, available at www.ices.on.ca/DAS.",NA,www.ices.on.ca/DAS,Institute for Clinical Evaluative Sciences (ICES),NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2021 Q1,PLOS,NA,sarah_buchan_instituteofpopulationandpublichealth,first,TRUE,2021,,NA,NA,NA,NA,NA,NA,NA
1,4,2019,10.1371/journal.pone.0214134,Medicine,Internal Medicine,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q2,PLOS,NA,jeanchristophe_lega_hopitallyonsud,last,TRUE,2019,,NA,NA,NA,NA,NA,NA,NA
23,1,2023,10.1371/journal.pone.0280734,Veterinary,Small Animals,Canada,Canada,Method,TRUE,TRUE,Online,"All data files are available from Borealis, the Canadian Dataverse Repository, for the University of Guelph (https://doi.org/10.5683/SP3/QFVIFF).",NA,https://doi.org/10.5683/SP3/QFVIFF,Borealis,10.5683/SP3/QFVIFF,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q1,PLOS,NA,adronie_verbrugghe_universityofguelph,last,TRUE,2023,,NA,NA,NA,2024,2,54000,0.2217450941714295
18,1,2024,10.1371/journal.pgph.0002799,Medicine,"Pediatrics, Perinatology and Child Health",Canada,Canada,Method,TRUE,FALSE,NA,Please note that we are unable to to provide the actual reports that were extracted for data publicly because of ethical and legal restrictions on sharing sensitive data sets that are part of a secure database at the Canadian Red Cross. The database contains potentially identifying or sensitive participant information in the project base-line and end-line reports which are part of the reports used for extraction and analysis. We will make available the excel extraction tool used that outlines the name of the report and data extracted from the report for anyone interested. The figure also provides the analysis and qualitative coding of the data. For more information please contact the corresponding author and/or communications@redcross.ca to which additional data requests may be sent.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q1,PLOS,NA,dina_idrisswheeler_universityofottawa,first,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
28,9,2023,10.1371/journal.pone.0291854,Medicine,"Radiology, Nuclear Medicine and Imaging",Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the paper and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q3,PLOS,NA,heather_biernaski_universityofwesternontario,middle,TRUE,2023,,NA,NA,NA,NA,NA,NA,NA
24,10,2024,10.1371/journal.pone.0309650,Health Professions,Emergency Medical Services,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the manuscript and its Supporting Information files. this has been added into the revised manuscript as suggested.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q4,PLOS,NA,kristen_middaugh_hospitalforsickchildren,middle,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
7,7,2023,10.1371/journal.pone.0287387,Social Sciences,Safety Research,Canada,Canada,Method,TRUE,FALSE,NA,"The data underlying the results presented in this study contain potentially sensitive information about a vulnerable population. As a result, access restrictions have been imposed by the University of Toronto Research Ethics Board. Data requests can be addressed to Dr. Matthew Kwan (mkwan@brocku.ca), Associate Professor, Department of Child and Youth Studies, Brock University, Co-Principal Investigator, or the University of Toronto Research Ethics Board (ethics.review@utoronto.ca).",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q3,PLOS,NA,matthew_kwan_brockuniversity,last,TRUE,2023,,NA,NA,NA,NA,NA,NA,NA
11,4,2023,10.1371/journal.pone.0284192,Medicine,"Pediatrics, Perinatology and Child Health",Canada,Canada,Method,TRUE,FALSE,NA,"The dataset analyzed during the current study are not publicly available. There are ethical restrictions on sharing a de-identified dataset as the data contain potentially sensitive information, imposed by SickKids and Unity Health Toronto Research Ethics Boards. Data may be available upon reasonable request (contact: targetkids.study@sickkids.ca.).",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q2,PLOS,NA,charles_keownstoneman_stmichaelshospital,middle,TRUE,2023,,NA,NA,NA,NA,NA,NA,NA
